brand,title,image url,url,price,rating,review
Patagonia,Women's Better Sweater® Fleece Jacket,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd825f1c0/images/hi-res/25543_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd825f1c0/images/hi-res/25543_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-better-sweater-fleece-jacket/25543.html?cgid=womens-fleece-jackets,159,4.5,806
Patagonia,Women's Los Gatos Fleece 1/4-Zip,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwe97d963b/images/hi-res/25236_PPLE.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwe97d963b/images/hi-res/25236_PPLE.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-los-gatos-fleece-quarter-zip/25236.html?cgid=womens-fleece-pullovers,109,4.6,150
Patagonia,Women's Better Sweater® Fleece Vest,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw9510f668/images/hi-res/25887_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw9510f668/images/hi-res/25887_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-better-sweater-fleece-vest/25887.html?cgid=womens-fleece-vests,119,4.8,214
Patagonia,Women's Better Sweater® 1/4-Zip Fleece,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw81aa33e2/images/hi-res/25618_CUBL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw81aa33e2/images/hi-res/25618_CUBL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-better-sweater-quarter-zip-fleece/25618.html?cgid=womens-fleece-pullovers,139,4.6,466
Patagonia,Women's Los Gatos Fleece Vest,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw2b118e5b/images/hi-res/25216_PPLE.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw2b118e5b/images/hi-res/25216_PPLE.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-los-gatos-fleece-vest/25216.html?cgid=womens-fleece-vests,109,4.5,366
Patagonia,Women's Better Sweater® Fleece Hoody,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw45aeaafb/images/hi-res/25539_NTPL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw45aeaafb/images/hi-res/25539_NTPL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-better-sweater-fleece-hoody/25539.html?cgid=womens-fleece-jackets,169,4.5,101
Patagonia,Women's Long-Sleeved R1® Fitz Roy Trout 1/4-Zip,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw494b0314/images/hi-res/52755_OBPL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw494b0314/images/hi-res/52755_OBPL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-long-sleeved-r1-fitz-roy-trout-quarter-zip/52755.html?cgid=womens-fleece-pullovers,159,4.4,17
Patagonia,Women's Micro D® 1/4-Zip Fleece,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb25a27eb/images/hi-res/26278_NTPL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwb25a27eb/images/hi-res/26278_NTPL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-micro-d-quarter-zip-fleece/26278.html?cgid=womens-fleece-pullovers,69,4.6,281
Patagonia,Women's Down With It Parka,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwdc493138/images/hi-res/28442_OBPL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwdc493138/images/hi-res/28442_OBPL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-down-with-it-parka/28442.html?cgid=womens-jackets-vests-parkas,349,4.3,30
Patagonia,Women's Torrentshell 3L Rain Jacket,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw0743be82/images/hi-res/85246_WLWT.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw0743be82/images/hi-res/85246_WLWT.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-torrentshell-3l-rain-jacket/85246.html?cgid=womens-jackets-vests,179,4.4,90
Patagonia,Women's Dusty Mesa Fleece Parka,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw942021d8/images/hi-res/25115_NTSB.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw942021d8/images/hi-res/25115_NTSB.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-dusty-mesa-fleece-parka/25115.html?cgid=womens-fleece-jackets,229,4.6,223
Patagonia,Women's Down Sweater Vest,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw3a919ac6/images/hi-res/84629_NTPL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw3a919ac6/images/hi-res/84629_NTPL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-down-sweater-vest/84629.html?cgid=womens-jackets-vests-vests,229,4.3,73
Patagonia,Women's Bivy Hooded Vest,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw258e4347/images/hi-res/27747_TINT.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw258e4347/images/hi-res/27747_TINT.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-bivy-hooded-vest/27747.html?cgid=womens-jackets-vests-vests,189,4.5,180
Patagonia,Women's Down Sweater,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwff0a1c60/images/hi-res/84684_LMBE.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwff0a1c60/images/hi-res/84684_LMBE.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-down-sweater/84684.html?cgid=womens-jackets-vests-insulated,279,4.1,274
Patagonia,Women's Radalie Parka,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw86562072/images/hi-res/27696_DUBN.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw86562072/images/hi-res/27696_DUBN.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-radalie-parka/27696.html?cgid=womens-jackets-vests-parkas,249,3.7,9
Patagonia,Women's Nano Puff® Parka,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw9cf042bd/images/hi-res/26870_PPLE.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw9cf042bd/images/hi-res/26870_PPLE.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-nano-puff-parka/26870.html?cgid=womens-jackets-vests-parkas,299,4.4,313
Patagonia,Women's R1® Air Zip-Neck,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwef967167/images/hi-res/40250_BLK.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwef967167/images/hi-res/40250_BLK.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-r1-air-zip-neck-fleece/40250.html?cgid=womens-fleece-pullovers,129,4.6,181
Patagonia,Women's DAS® Parka,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw518a444d/images/hi-res/85355_BLK.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw518a444d/images/hi-res/85355_BLK.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-das-belay-parka/85355.html?cgid=womens-jackets-vests-insulated,449,4.6,42
Patagonia,Women's Downdrift Parka,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw2700ec11/images/hi-res/20605_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw2700ec11/images/hi-res/20605_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-downdrift-parka/20605.html?cgid=womens-jackets-vests-parkas,399,4.6,105
Patagonia,Women's Cord Fjord Coat,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw4614e1cb/images/hi-res/26881_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw4614e1cb/images/hi-res/26881_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-cord-fjord-down-coat/26881.html?cgid=womens-jackets-vests-insulated,329,4.9,32
Patagonia,Women's Fitz Roy Icon Uprisal Sweatpants,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw29cd4148/images/hi-res/26067_LMBE.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw29cd4148/images/hi-res/26067_LMBE.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-fitz-roy-icon-uprisal-sweatpants/26067.html?cgid=womens-bottoms-sweatpants,89,4.4,63
Patagonia,Women's Retro-X® Fleece Coat,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw8238394b/images/hi-res/23095_BSNG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw8238394b/images/hi-res/23095_BSNG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-retro-x-fleece-coat/23095.html?cgid=womens-fleece-jackets,229,4.4,41
Patagonia,Women's Tres 3-in-1 Parka,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwe3411d54/images/hi-res/28411_NORG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwe3411d54/images/hi-res/28411_NORG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-tres-3-in-1-parka/28411.html?cgid=womens-jackets-vests-parkas,699,4.2,17
Patagonia,Women's Lost Canyon Jacket,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw87e3d2ed/images/hi-res/26865_NESB.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw87e3d2ed/images/hi-res/26865_NESB.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-lost-canyon-insulated-jacket/26865.html?cgid=womens-jackets-vests-insulated,199,4.6,38
Patagonia,Women's Reversible Los Gatos Cambria Jacket,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd7109df7/images/hi-res/22705_DUBN.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd7109df7/images/hi-res/22705_DUBN.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-reversible-los-gatos-cambria-fleece-jacket/22705.html?cgid=womens-jackets-vests-casual,189,4.5,21
Patagonia,Women's R1® Air Henley,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw5d75d4eb/images/hi-res/40270_LMBE.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw5d75d4eb/images/hi-res/40270_LMBE.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-r1-air-fleece-henley/40270.html?cgid=womens-fleece-pullovers,99,4.3,6
Patagonia,Women's Synchilla® Fleece Coat,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw8b1a4d2a/images/hi-res/22960_NTPL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw8b1a4d2a/images/hi-res/22960_NTPL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-synchilla-fleece-coat/22960.html?cgid=womens-fleece-jackets,169,3.8,19
Patagonia,Women's Ridge Rise Stripe Uprisal Crew Sweatshirt,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw9c066f80/images/hi-res/39646_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw9c066f80/images/hi-res/39646_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-ridge-rise-stripe-uprisal-crewneck-sweatshirt/39646.html?cgid=womens-sweatshirts-hoodies,79,4.2,35
Patagonia,Women's Regenerative Organic Certified® Cotton Essential Snap Sweatshirt,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw0604f66b/images/hi-res/26355_SMDB.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw0604f66b/images/hi-res/26355_SMDB.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-regenerative-organic-certified-cotton-essential-snap-sweatshirt/26355.html?cgid=womens-sweatshirts-hoodies,89,4.2,5
Patagonia,Women's Down Sweater Hoody,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw92893187/images/hi-res/84712_OBPL.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw92893187/images/hi-res/84712_OBPL.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-down-sweater-hoody/84712.html?cgid=womens-jackets-vests-insulated,329,4.2,96
Patagonia,Women's Regenerative Organic Certified® Cotton Essential Hoody,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw54e64307/images/hi-res/42155_WLWT.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw54e64307/images/hi-res/42155_WLWT.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-regenerative-organic-certified-cotton-essential-hoody/42155.html?cgid=womens-sweatshirts-hoodies,99,3.6,5
Patagonia,Women's Ridge Rise Stripe Uprisal Sweatpants,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwa1dd89a7/images/hi-res/26062_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwa1dd89a7/images/hi-res/26062_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-ridge-rise-stripe-uprisal-sweatpants/26062.html?cgid=womens-bottoms-sweatpants,89,4.5,64
Patagonia,Women's Dirt Roamer Storm Bike Jacket,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwefb5b9ba/images/hi-res/24290_BLK.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwefb5b9ba/images/hi-res/24290_BLK.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-dirt-roamer-storm-mountain-bike-jacket/24290.html?cgid=womens-jackets-vests,319,4,4
Patagonia,Women's All Seasons Hemp Canvas Vest,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd083ff67/images/hi-res/26690_COI.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd083ff67/images/hi-res/26690_COI.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-all-seasons-hemp-canvas-work-vest/26690.html?cgid=womens-jackets-vests-vests,139,4.3,48
Patagonia,Women's Microdini Fleece Hoody,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw6760a23c/images/hi-res/26270_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw6760a23c/images/hi-res/26270_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-microdini-fleece-hoody/26270.html?cgid=womens-fleece-jackets,149,4.1,59
Patagonia,Women's Retro Pile Fleece Marsupial,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwa51642f9/images/hi-res/22835_NAT.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwa51642f9/images/hi-res/22835_NAT.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-retro-pile-fleece-marsupial-pullover/22835.html?cgid=womens-fleece-pullovers,149,4.4,194
Patagonia,Women's Retro Pile Fleece Hoody,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw71ebd298/images/hi-res/22806_DUBN.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw71ebd298/images/hi-res/22806_DUBN.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-retro-pile-fleece-hoody/22806.html?cgid=womens-fleece-jackets,159,4.1,200
Patagonia,Women's Full-Zip Work Hoody Sweatshirt,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd828eab9/images/hi-res/41670_SMDB.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwd828eab9/images/hi-res/41670_SMDB.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-full-zip-work-hoody-sweatshirt/41670.html?cgid=womens-sweatshirts-hoodies,139,5,1
Patagonia,Women's Long-Sleeved Capilene® Thermal Crew,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw0b42fbf9/images/hi-res/43585_NTPX.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw0b42fbf9/images/hi-res/43585_NTPX.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-long-sleeved-capilene-thermal-crewneck/43585.html?cgid=womens-baselayers,119,4.8,4
Patagonia,Women's Synchilla® Fleece Jacket,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwa151df7f/images/hi-res/22955_OLBI.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwa151df7f/images/hi-res/22955_OLBI.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-synchilla-fleece-jacket/22955.html?cgid=womens-fleece-jackets,149,3.6,42
Patagonia,Women's Re-Tool Half-Snap Pullover,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw782a7be5/images/hi-res/26465_BURD.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw782a7be5/images/hi-res/26465_BURD.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-re-tool-fleece-half-snap-pullover/26465.html?cgid=womens-fleece-pullovers,159,4.6,10
Patagonia,Women's Diamond Quilted Bomber Hoody,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwe6d8e998/images/hi-res/20695_NUVG.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwe6d8e998/images/hi-res/20695_NUVG.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-diamond-quilted-bomber-hoody/20695.html?cgid=womens-jackets-vests-insulated,199,4.5,17
Patagonia,Women's Shearling Fleece Crew,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw7efb58ac/images/hi-res/26120_COZP.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dw7efb58ac/images/hi-res/26120_COZP.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-shearling-fleece-crewneck-pullover/26120.html?cgid=womens-fleece-pullovers,129,4.8,26
Patagonia,Women's R1® CrossStrata Hoody,"https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwf55816b3/images/hi-res/85450_TGRD.jpg?sw=256&sh=256&sfrm=png&q=95&bgcolor=f5f5f5 256w, https://www.patagonia.com/dw/image/v2/BDJB_PRD/on/demandware.static/-/Sites-patagonia-master/default/dwf55816b3/images/hi-res/85450_TGRD.jpg?sw=512&sh=512&sfrm=png&q=95&bgcolor=f5f5f5 512w",https://www.patagonia.com/product/womens-r1-crossstrata-fleece-hoody/85450.html?cgid=womens-fleece-jackets,189,5,7
